id,cltv
134806,51748.56704
134807,123005.2201
134808,51725.73598
134809,52319.96673
134810,51573.23609
134811,114673.9932
134812,52368.1544
134813,90743.15493
134814,44683.50085
134815,52175.01151
134816,114929.3645
134817,114453.1859
134818,128869.9408
134819,52095.31578
134820,122896.0374
134821,43837.22625
134822,43818.78411
134823,123005.2201
134824,85375.25326
134825,43724.93755
134826,50377.65161
134827,94826.04812
134828,107458.6109
134829,43420.12113
134830,115251.4723
134831,128946.9004
134832,114453.1859
134833,43627.67648
134834,128869.9408
134835,51606.4108
134836,83540.25405
134837,109524.5768
134838,114353.4994
134839,50340.74851
134840,52503.47193
134841,88092.75119
134842,94916.87085
134843,90743.15493
134844,84326.27005
134845,84326.27005
134846,80680.46719
134847,115251.4723
134848,122668.3088
134849,44705.33451
134850,52299.48119
134851,123005.2201
134852,114353.4994
134853,116083.4124
134854,51675.12272
134855,52694.26245
134856,51872.43801
134857,51368.39048
134858,107946.0207
134859,51596.40879
134860,123362.6606
134861,114353.4994
134862,52680.61346
134863,102450.561
134864,88092.75119
134865,53314.90238
134866,109740.7493
134867,52055.54481
134868,114453.1859
134869,51281.98057
134870,121516.1393
134871,53042.89051
134872,129223.2093
134873,114566.5031
134874,107186.8916
134875,114929.3645
134876,51900.82672
134877,94521.95278
134878,84132.05576
134879,51537.71197
134880,51912.31088
134881,109023.4365
134882,115767.4684
134883,53402.69094
134884,101526.8898
134885,51805.05782
134886,52691.09036
134887,107579.2878
134888,52774.7394
134889,52421.69555
134890,43746.73435
134891,123005.2201
134892,106810.709
134893,122559.4252
134894,123005.2201
134895,115029.553
134896,53382.12625
134897,114453.1859
134898,114353.4994
134899,51318.87816
134900,43730.50045
134901,84132.05576
134902,51770.34226
134903,51923.21523
134904,52685.58789
134905,123005.2201
134906,53706.52681
134907,122668.3088
134908,109331.3548
134909,44431.3174
134910,115029.553
134911,122559.4252
134912,52867.27371
134913,80680.46719
134914,101800.533
134915,122083.3693
134916,52892.73759
134917,101378.9405
134918,52080.24973
134919,51666.80971
134920,109617.6103
134921,114353.4994
134922,53093.81219
134923,115151.0905
134924,43693.99426
134925,43531.04943
134926,44546.53035
134927,51368.39048
134928,122559.4252
134929,44803.0889
134930,107088.2812
134931,43665.44965
134932,122559.4252
134933,51851.83124
134934,101800.533
134935,101737.2911
134936,123005.2201
134937,52364.31862
134938,122896.0374
134939,123005.2201
134940,109454.1722
134941,84132.05576
134942,51652.32407
134943,52095.73297
134944,51380.51545
134945,101800.533
134946,44602.10311
134947,122896.0374
134948,114673.9932
134949,51804.84855
134950,122559.4252
134951,89297.11502
134952,114929.3645
134953,44922.96051
134954,52096.49736
134955,51281.98057
134956,114453.1859
134957,84574.13216
134958,115143.4409
134959,114929.3645
134960,122658.2108
134961,51725.73598
134962,109617.6103
134963,53168.06332
134964,52122.40618
134965,101368.1079
134966,52739.97004
134967,52595.24034
134968,109422.9977
134969,43893.22588
134970,122896.0374
134971,122559.4252
134972,123005.2201
134973,122668.3088
134974,93015.25664
134975,77645.86781
134976,114353.4994
134977,114453.1859
134978,51652.04085
134979,84132.05576
134980,122559.4252
134981,129607.3163
134982,44570.15582
134983,123005.2201
134984,94916.87085
134985,51180.21785
134986,123005.2201
134987,101211.0259
134988,104896.3721
134989,130002.7427
134990,51919.324
134991,128629.0863
134992,84326.27005
134993,50283.87396
134994,109042.6199
134995,123005.2201
134996,84379.34701
134997,110559.4079
134998,123005.2201
134999,51373.92395
135000,53561.21439
135001,52188.07252
135002,52717.63174
135003,52070.52316
135004,43729.53807
135005,115251.4723
135006,114453.1859
135007,123005.2201
135008,52042.18207
135009,115664.7102
135010,44636.04394
135011,52375.60019
135012,52128.48113
135013,101092.9432
135014,108911.5607
135015,85421.42676
135016,122896.0374
135017,109647.6112
135018,122559.4252
135019,101737.2911
135020,51782.72026
135021,109430.2672
135022,88296.10853
135023,114929.3645
135024,101347.7852
135025,53127.21227
135026,107752.6221
135027,88092.75119
135028,53087.42056
135029,43524.65157
135030,52565.30054
135031,52763.15316
135032,122559.4252
135033,43846.77348
135034,107371.8412
135035,52379.39202
135036,122668.3088
135037,115767.4684
135038,109811.3382
135039,122668.3088
135040,88296.10853
135041,81143.85881
135042,93015.25664
135043,114929.3645
135044,109617.6103
135045,109313.0576
135046,52883.26172
135047,51900.74299
135048,108837.9281
135049,44774.98954
135050,114353.4994
135051,122592.3274
135052,115767.4684
135053,115664.7102
135054,43694.04757
135055,122896.0374
135056,122668.3088
135057,50099.23115
135058,115029.553
135059,77868.77943
135060,51678.2106
135061,101737.2911
135062,44789.27959
135063,44706.9765
135064,122559.4252
135065,115143.4409
135066,122896.0374
135067,51668.7018
135068,52223.74148
135069,51447.16432
135070,114566.5031
135071,51652.32407
135072,101528.4861
135073,107552.2868
135074,43522.00077
135075,51596.40879
135076,88296.10853
135077,107852.0018
135078,115029.553
135079,52734.02
135080,53474.96374
135081,100302.0062
135082,122668.3088
135083,43739.30126
135084,109165.113
135085,114453.1859
135086,123005.2201
135087,122668.3088
135088,110636.8477
135089,116186.5426
135090,109740.7493
135091,52177.78501
135092,51635.54778
135093,122559.4252
135094,51365.72824
135095,122668.3088
135096,123005.2201
135097,122896.0374
135098,123005.2201
135099,53035.58959
135100,122896.0374
135101,109331.3548
135102,123005.2201
135103,88092.75119
135104,114673.9932
135105,115151.0905
135106,43493.56852
135107,51687.19973
135108,102068.3727
135109,122668.3088
135110,52401.84921
135111,44827.14429
135112,43721.10174
135113,114453.1859
135114,114353.4994
135115,122559.4252
135116,114353.4994
135117,51827.92389
135118,80660.9177
135119,51248.35194
135120,84326.27005
135121,107053.8929
135122,122559.4252
135123,109235.3316
135124,100827.6631
135125,51363.65985
135126,121380.4026
135127,122559.4252
135128,109331.3548
135129,50469.70099
135130,122668.3088
135131,114353.4994
135132,88296.10853
135133,129223.2093
135134,110346.5233
135135,122668.3088
135136,122896.0374
135137,115251.4723
135138,122559.4252
135139,115029.553
135140,122896.0374
135141,90743.15493
135142,123005.2201
135143,54486.72762
135144,44854.7227
135145,52444.61973
135146,123005.2201
135147,77493.56375
135148,44793.85918
135149,122668.3088
135150,44597.72795
135151,129084.97
135152,123005.2201
135153,122668.3088
135154,114353.4994
135155,52167.56764
135156,122668.3088
135157,122668.3088
135158,122668.3088
135159,52364.31862
135160,50973.82498
135161,122559.4252
135162,52561.4918
135163,114929.3645
135164,109165.113
135165,122559.4252
135166,107088.5807
135167,50082.12673
135168,115029.553
135169,52553.4466
135170,50312.71274
135171,51958.03331
135172,51710.88855
135173,116591.9959
135174,84132.05576
135175,114453.1859
135176,53272.70477
135177,123005.2201
135178,122896.0374
135179,51769.16489
135180,52349.93359
135181,125408.4119
135182,51954.74672
135183,77544.30476
135184,90743.15493
135185,52479.949
135186,122559.4252
135187,114566.5031
135188,122896.0374
135189,109696.3522
135190,51318.87816
135191,107088.5807
135192,114929.3645
135193,122896.0374
135194,51371.17522
135195,123005.2201
135196,129051.4501
135197,114929.3645
135198,107759.7807
135199,102147.1252
135200,44640.13439
135201,123005.2201
135202,52595.24034
135203,43425.69728
135204,114453.1859
135205,84132.05576
135206,122559.4252
135207,53133.33378
135208,109617.6103
135209,129011.4273
135210,114574.1144
135211,123005.2201
135212,123005.2201
135213,122668.3088
135214,122559.4252
135215,52105.68554
135216,52014.87481
135217,51368.39048
135218,122559.4252
135219,52609.46027
135220,122668.3088
135221,52766.38167
135222,43552.98085
135223,94521.95278
135224,51281.98057
135225,53402.69094
135226,122120.5165
135227,43478.79667
135228,53045.79947
135229,44743.99853
135230,51725.73598
135231,109165.113
135232,128869.9408
135233,52122.40618
135234,51725.73598
135235,43676.64838
135236,52015.96606
135237,122896.0374
135238,122559.4252
135239,109165.113
135240,115151.0905
135241,52739.97004
135242,51589.66162
135243,119470.5802
135244,114574.1144
135245,51562.07618
135246,43478.14671
135247,114453.1859
135248,123005.2201
135249,43703.52218
135250,101347.7773
135251,114929.3645
135252,117002.6069
135253,107658.7717
135254,107567.1738
135255,109450.9332
135256,114353.4994
135257,52427.42441
135258,114453.1859
135259,109740.7493
135260,122559.4252
135261,116072.0554
135262,77576.25846
135263,51511.96508
135264,88555.63927
135265,52251.63489
135266,122559.4252
135267,123005.2201
135268,84132.05576
135269,123005.2201
135270,115143.4409
135271,109328.1195
135272,101794.7953
135273,51652.32407
135274,93015.25664
135275,114353.4994
135276,44725.70686
135277,121937.5155
135278,122559.4252
135279,51629.53767
135280,122668.3088
135281,109960.9568
135282,100380.8125
135283,114353.4994
135284,115767.4684
135285,114353.4994
135286,122668.3088
135287,114353.4994
135288,52394.17161
135289,116695.578
135290,122559.4252
135291,122668.3088
135292,51441.5128
135293,114453.1859
135294,44680.32342
135295,109023.4365
135296,102450.561
135297,123005.2201
135298,122559.4252
135299,51486.6739
135300,101084.7069
135301,115151.0905
135302,51368.39048
135303,115029.553
135304,109617.6103
135305,84132.05576
135306,107658.7717
135307,52820.84721
135308,129465.1763
135309,122668.3088
135310,85328.45388
135311,128869.9408
135312,109811.3382
135313,43488.34687
135314,115029.553
135315,52530.47265
135316,90999.22028
135317,94916.87085
135318,51877.52345
135319,84132.05576
135320,44465.7495
135321,51821.56759
135322,109023.4365
135323,52739.97004
135324,101800.533
135325,52397.75448
135326,123005.2201
135327,51629.53767
135328,45052.13113
135329,44613.71684
135330,109219.5568
135331,114353.4994
135332,43656.65295
135333,109454.1722
135334,80733.29491
135335,101534.691
135336,53354.3989
135337,115029.553
135338,52828.53354
135339,43655.51429
135340,53128.13795
135341,109617.6103
135342,107738.1682
135343,53301.03832
135344,51768.01931
135345,84326.27005
135346,107372.1414
135347,115143.4409
135348,102003.6636
135349,124803.0585
135350,114929.3645
135351,44342.93827
135352,53045.79947
135353,53265.36131
135354,52379.05461
135355,109454.1722
135356,52825.00465
135357,85227.77546
135358,114353.4994
135359,109165.113
135360,122896.0374
135361,52802.44061
135362,120213.8539
135363,114353.4994
135364,88555.63927
135365,88296.10853
135366,122668.3088
135367,122896.0374
135368,109042.6199
135369,52364.31862
135370,101899.3521
135371,107053.8929
135372,114453.1859
135373,114929.3645
135374,43733.04014
135375,122668.3088
135376,122668.3088
135377,129850.0025
135378,107834.5708
135379,122668.3088
135380,105265.8126
135381,114574.1144
135382,53087.42056
135383,122896.0374
135384,44342.93827
135385,52356.48493
135386,123005.2201
135387,122668.3088
135388,53680.56205
135389,114929.3645
135390,51365.72824
135391,44744.96297
135392,51652.32407
135393,114574.1144
135394,114453.1859
135395,122896.0374
135396,51897.47781
135397,43631.30589
135398,114566.5031
135399,122083.3693
135400,52164.01826
135401,101977.9383
135402,51278.22922
135403,122668.3088
135404,107381.5875
135405,122559.4252
135406,51979.71616
135407,108844.8591
135408,122559.4252
135409,51398.709
135410,101996.518
135411,51652.32407
135412,52095.52252
135413,84132.05576
135414,84132.05576
135415,122559.4252
135416,94521.95278
135417,100827.6631
135418,122896.0374
135419,115029.553
135420,114666.3753
135421,53121.50678
135422,114353.4994
135423,122896.0374
135424,107453.6408
135425,114453.1859
135426,114566.5031
135427,51912.31088
135428,122559.4252
135429,119410.8677
135430,109960.9568
135431,90743.15493
135432,44661.88744
135433,100643.7674
135434,51360.62191
135435,115767.4684
135436,52334.55158
135437,115767.4684
135438,122896.0374
135439,122668.3088
135440,51862.61049
135441,122668.3088
135442,51930.8
135443,122896.0374
135444,90586.40458
135445,122559.4252
135446,117205.0098
135447,115151.0905
135448,109617.6103
135449,122896.0374
135450,116220.3322
135451,90743.15493
135452,44619.91183
135453,122668.3088
135454,114929.3645
135455,53671.81858
135456,122896.0374
135457,84132.05576
135458,51804.84855
135459,107552.2868
135460,107278.6224
135461,122559.4252
135462,77563.09889
135463,84132.05576
135464,109235.3316
135465,50176.72877
135466,52820.84721
135467,122559.4252
135468,122559.4252
135469,53046.79027
135470,77576.25846
135471,100400.9492
135472,52095.73297
135473,122668.3088
135474,100567.7897
135475,44946.04509
135476,109454.1722
135477,114929.3645
135478,90743.15493
135479,85375.25326
135480,52340.5023
135481,44619.91183
135482,114673.9932
135483,43665.50293
135484,51992.45062
135485,43604.29702
135486,123005.2201
135487,101518.8096
135488,101970.8902
135489,122559.4252
135490,52573.4138
135491,110636.8477
135492,94916.87085
135493,115029.553
135494,109450.9332
135495,52477.22891
135496,122896.0374
135497,107552.2868
135498,109740.7493
135499,114353.4994
135500,109617.6103
135501,50509.08734
135502,107381.5875
135503,115029.553
135504,51912.31088
135505,123005.2201
135506,52280.4522
135507,122668.3088
135508,52499.27542
135509,52595.24034
135510,94521.95278
135511,43420.12113
135512,114453.1859
135513,107457.8262
135514,115151.0905
135515,122896.0374
135516,122668.3088
135517,53191.13552
135518,114353.4994
135519,43591.39418
135520,50271.1549
135521,43752.22354
135522,101378.9405
135523,52095.73297
135524,115029.553
135525,50082.12673
135526,52037.71138
135527,88092.75119
135528,44465.7495
135529,109454.1722
135530,50086.55879
135531,80733.29491
135532,122896.0374
135533,43581.18491
135534,123005.2201
135535,122668.3088
135536,43800.2263
135537,122559.4252
135538,90743.15493
135539,114353.4994
135540,109358.0411
135541,107364.2325
135542,85227.77546
135543,52534.35517
135544,88092.75119
135545,122668.3088
135546,114929.3645
135547,88351.6842
135548,122668.3088
135549,114929.3645
135550,129465.1763
135551,114453.1859
135552,109934.6948
135553,116695.578
135554,43818.66063
135555,84132.05576
135556,94431.50793
135557,109454.1722
135558,101084.7069
135559,90743.15493
135560,43743.45282
135561,109450.9332
135562,102450.561
135563,123005.2201
135564,122668.3088
135565,44471.46871
135566,84132.05576
135567,123005.2201
135568,51939.7069
135569,122559.4252
135570,43684.6567
135571,52685.58789
135572,129405.0357
135573,122559.4252
135574,44937.29779
135575,53073.45352
135576,107453.6408
135577,100495.5126
135578,122559.4252
135579,80752.86194
135580,114353.4994
135581,109358.0411
135582,52014.87481
135583,121948.509
135584,114929.3645
135585,122668.3088
135586,53164.01208
135587,122668.3088
135588,84326.27005
135589,114929.3645
135590,114953.3839
135591,52561.4918
135592,114353.4994
135593,51668.7018
135594,87340.3667
135595,123005.2201
135596,52236.93413
135597,94916.87085
135598,54243.91276
135599,128692.3351
135600,122896.0374
135601,88092.75119
135602,109454.1722
135603,43524.52836
135604,51820.79093
135605,109042.6199
135606,122896.0374
135607,123005.2201
135608,114929.3645
135609,77563.09889
135610,122896.0374
135611,51872.96211
135612,100912.158
135613,114929.3645
135614,122668.3088
135615,114353.4994
135616,115029.553
135617,44706.9765
135618,100643.7674
135619,122668.3088
135620,129465.1763
135621,122559.4252
135622,114453.1859
135623,77493.56375
135624,114929.3645
135625,91531.3723
135626,114929.3645
135627,122559.4252
135628,80680.46719
135629,107372.1414
135630,107376.3237
135631,122668.3088
135632,43552.98085
135633,122559.4252
135634,122896.0374
135635,43615.05189
135636,43597.33244
135637,100506.2519
135638,119470.5802
135639,114453.1859
135640,115767.4684
135641,43818.78411
135642,51398.709
135643,44460.28329
135644,115029.553
135645,50329.73159
135646,43628.13274
135647,114353.4994
135648,122896.0374
135649,51537.57114
135650,122896.0374
135651,43425.69728
135652,51617.71085
135653,122896.0374
135654,121568.2823
135655,51721.69087
135656,115029.553
135657,51213.72064
135658,114353.4994
135659,122559.4252
135660,115055.5102
135661,84132.05576
135662,122668.3088
135663,93015.25664
135664,107376.3237
135665,107268.2503
135666,52321.82495
135667,51460.8068
135668,50472.29269
135669,122559.4252
135670,114353.4994
135671,122668.3088
135672,52496.51224
135673,122559.4252
135674,114929.3645
135675,115029.553
135676,109454.1722
135677,80733.29491
135678,115398.4331
135679,44635.62159
135680,122559.4252
135681,52088.73195
135682,44721.24484
135683,90586.40458
135684,115243.816
135685,94916.87085
135686,52976.68394
135687,52444.61973
135688,52923.29983
135689,51559.2272
135690,114353.4994
135691,114929.3645
135692,80680.46719
135693,106810.709
135694,122896.0374
135695,109235.3316
135696,85328.45388
135697,77544.30476
135698,128310.9398
135699,114353.4994
135700,52749.72173
135701,52113.58629
135702,49461.43475
135703,51942.14223
135704,109454.1722
135705,115029.553
135706,101263.3546
135707,94521.95278
135708,109617.6103
135709,52398.24963
135710,107478.4479
135711,53473.90717
135712,115243.816
135713,107268.2503
135714,51617.71085
135715,115767.4684
135716,122896.0374
135717,89297.11502
135718,51482.37486
135719,107644.3303
135720,84132.05576
135721,114353.4994
135722,107644.3303
135723,50364.42563
135724,77563.09889
135725,107928.5745
135726,123005.2201
135727,107278.6224
135728,51897.47781
135729,52694.3654
135730,114673.9932
135731,43799.57153
135732,94916.87085
135733,114353.4994
135734,122668.3088
135735,122559.4252
135736,122668.3088
135737,51916.06715
135738,101551.6012
135739,114353.4994
135740,88092.75119
135741,125036.7489
135742,114929.3645
135743,109740.7493
135744,52530.47265
135745,122559.4252
135746,114353.4994
135747,122668.3088
135748,88092.75119
135749,84326.27005
135750,114453.1859
135751,80752.86194
135752,114929.3645
135753,52499.27542
135754,52430.81368
135755,109454.1722
135756,52950.97536
135757,114453.1859
135758,122559.4252
135759,122559.4252
135760,115029.553
135761,89297.11502
135762,107374.454
135763,109422.9977
135764,83733.1022
135765,43646.61763
135766,50176.72877
135767,114453.1859
135768,109219.5568
135769,109165.113
135770,114453.1859
135771,100050.134
135772,116695.578
135773,85328.45388
135774,114673.9932
135775,110636.8477
135776,53035.58959
135777,84326.27005
135778,107278.6224
135779,109023.4365
135780,51770.34226
135781,115029.553
135782,52063.06885
135783,123005.2201
135784,53625.06733
135785,107093.534
135786,93015.25664
135787,84326.27005
135788,43680.28322
135789,123005.2201
135790,114929.3645
135791,129617.4639
135792,123005.2201
135793,52054.06268
135794,123005.2201
135795,123005.2201
135796,45122.3244
135797,114929.3645
135798,114453.1859
135799,122668.3088
135800,122559.4252
135801,115029.553
135802,109165.113
135803,52820.84721
135804,114453.1859
135805,44575.11289
135806,44837.12199
135807,115029.553
135808,114353.4994
135809,87473.08916
135810,52847.34898
135811,107738.1682
135812,52456.59734
135813,44140.1715
135814,116169.6418
135815,122559.4252
135816,115143.4409
135817,107552.2868
135818,122668.3088
135819,114353.4994
135820,51844.23544
135821,43761.62894
135822,52188.07252
135823,110346.5233
135824,51879.00056
135825,52285.18448
135826,52145.44611
135827,52507.82229
135828,52901.21859
135829,44794.07531
135830,115243.816
135831,88351.6842
135832,52870.44617
135833,114929.3645
135834,53340.5136
135835,51248.35194
135836,53479.35316
135837,122668.3088
135838,122668.3088
135839,52714.43848
135840,44532.31775
135841,102147.1252
135842,80752.86194
135843,116693.7522
135844,107372.1414
135845,116591.9959
135846,53858.58271
135847,51087.37196
135848,123005.2201
135849,44555.07034
135850,121622.0697
135851,53067.28186
135852,51635.54778
135853,53171.26857
135854,90743.15493
135855,51909.7891
135856,122668.3088
135857,102183.0216
135858,51447.16432
135859,109740.7493
135860,52556.79928
135861,114453.1859
135862,122668.3088
135863,107174.8218
135864,51641.04512
135865,44491.07779
135866,107644.3303
135867,122668.3088
135868,122559.4252
135869,123005.2201
135870,101350.6633
135871,115664.7102
135872,122559.4252
135873,114353.4994
135874,122668.3088
135875,106999.4762
135876,116388.8307
135877,77544.30476
135878,52940.01458
135879,84379.34701
135880,123005.2201
135881,122668.3088
135882,84326.27005
135883,51641.04512
135884,107277.839
135885,51278.22922
135886,115029.553
135887,116591.9959
135888,109740.7493
135889,109124.2834
135890,114929.3645
135891,84326.27005
135892,122559.4252
135893,123005.2201
135894,109454.1722
135895,43577.22052
135896,122668.3088
135897,122668.3088
135898,129617.4639
135899,51790.7878
135900,114353.4994
135901,114574.1144
135902,114353.4994
135903,114353.4994
135904,44784.84255
135905,122668.3088
135906,109219.5568
135907,84132.05576
135908,81143.85881
135909,51921.40917
135910,43439.16727
135911,51584.96
135912,52095.73297
135913,53404.61581
135914,107552.2868
135915,115664.7102
135916,107644.3303
135917,107552.2868
135918,51606.43946
135919,43590.74253
135920,122896.0374
135921,87473.08916
135922,122559.4252
135923,52923.29983
135924,107376.3237
135925,52643.2396
135926,115243.816
135927,115029.553
135928,51123.37661
135929,122668.3088
135930,109331.3548
135931,52438.98123
135932,122559.4252
135933,122559.4252
135934,121781.4127
135935,51549.34832
135936,43552.98085
135937,119187.6919
135938,43751.56949
135939,123005.2201
135940,109331.3548
135941,53159.06167
135942,114453.1859
135943,115029.553
135944,122896.0374
135945,43796.59543
135946,129021.5282
135947,80752.86194
135948,115243.816
135949,114453.1859
135950,80680.46719
135951,123005.2201
135952,114929.3645
135953,123005.2201
135954,108871.3945
135955,109454.1722
135956,122668.3088
135957,52033.56105
135958,109797.2562
135959,52333.06149
135960,51668.7018
135961,52113.58629
135962,77563.09889
135963,114673.9932
135964,52537.03996
135965,43581.18491
135966,52167.56764
135967,51629.53767
135968,51668.7018
135969,43818.66063
135970,122668.3088
135971,106903.8201
135972,53059.74374
135973,109506.9161
135974,122559.4252
135975,109934.6948
135976,43739.59246
135977,107093.534
135978,122896.0374
135979,109454.1722
135980,114929.3645
135981,109740.7493
135982,51669.17615
135983,44616.33798
135984,115243.816
135985,92926.2535
135986,122668.3088
135987,53375.57925
135988,115029.553
135989,77493.56375
135990,122668.3088
135991,43619.23831
135992,122559.4252
135993,114574.1144
135994,50361.65721
135995,52456.59734
135996,49321.95056
135997,51560.50584
135998,114353.4994
135999,116591.9959
136000,114666.3753
136001,107552.2868
136002,114353.4994
136003,114453.1859
136004,114929.3645
136005,52080.24973
136006,109219.5568
136007,51751.65931
136008,43768.63809
136009,122559.4252
136010,51967.75297
136011,114353.4994
136012,53015.25666
136013,52535.53267
136014,51942.14223
136015,101535.5989
136016,52122.40618
136017,51856.08578
136018,122668.3088
136019,94521.95278
136020,122318.8971
136021,122559.4252
136022,77563.09889
136023,44845.47745
136024,50418.61973
136025,129974.8036
136026,109042.6199
136027,114453.1859
136028,122559.4252
136029,52801.91613
136030,88092.75119
136031,122668.3088
136032,107093.534
136033,107552.2868
136034,53672.0652
136035,51604.64131
136036,51195.91008
136037,52438.98123
136038,44697.86258
136039,114929.3645
136040,77474.78647
136041,115029.553
136042,122559.4252
136043,114453.1859
136044,44054.61994
136045,52423.20195
136046,52954.19334
136047,51482.37486
136048,114673.9932
136049,122668.3088
136050,52095.73297
136051,114353.4994
136052,108871.3945
136053,44614.29931
136054,51954.74672
136055,116591.9959
136056,52252.51187
136057,94431.50793
136058,109647.6112
136059,107478.4479
136060,52954.19334
136061,101800.533
136062,122668.3088
136063,51573.23609
136064,44614.29931
136065,115143.4409
136066,43523.02182
136067,44513.17918
136068,51768.01931
136069,107186.8916
136070,88296.10853
136071,51748.56704
136072,52259.2404
136073,43599.17519
136074,52495.27097
136075,80752.86194
136076,107759.7807
136077,94521.95278
136078,51831.0209
136079,109124.2834
136080,77493.56375
136081,109331.3548
136082,109042.6199
136083,122559.4252
136084,122448.2937
136085,44767.50597
136086,114929.3645
136087,51752.03831
136088,51560.50584
136089,115243.816
136090,107644.3303
136091,53081.49337
136092,108642.4931
136093,122559.4252
136094,114929.3645
136095,107492.4573
136096,114929.3645
136097,122668.3088
136098,114353.4994
136099,122264.8015
136100,115243.816
136101,122896.0374
136102,52073.27007
136103,88296.10853
136104,84132.05576
136105,122668.3088
136106,122559.4252
136107,115296.0024
136108,107738.1682
136109,52203.58782
136110,123005.2201
136111,122668.3088
136112,101997.8188
136113,115029.553
136114,44706.9765
136115,109331.3548
136116,88092.75119
136117,88907.82627
136118,44555.07034
136119,114453.1859
136120,122668.3088
136121,52398.71809
136122,114353.4994
136123,115151.0905
136124,114353.4994
136125,129021.5282
136126,114453.1859
136127,43502.61127
136128,128522.399
136129,109617.6103
136130,109454.1722
136131,114353.4994
136132,114929.3645
136133,122668.3088
136134,51879.00056
136135,88092.75119
136136,114929.3645
136137,107453.6408
136138,107468.0565
136139,52074.63034
136140,101730.1642
136141,43448.50537
136142,122896.0374
136143,108642.4931
136144,88092.75119
136145,53262.25983
136146,122668.3088
136147,84132.05576
136148,43649.2126
136149,122553.8385
136150,121620.6024
136151,53474.96374
136152,109331.3548
136153,52396.20048
136154,121306.9041
136155,54187.70335
136156,115029.553
136157,44613.71684
136158,122559.4252
136159,51641.04512
136160,122668.3088
136161,115296.0024
136162,53240.85842
136163,43781.92142
136164,114353.4994
136165,44684.46398
136166,123005.2201
136167,114929.3645
136168,129909.7949
136169,123005.2201
136170,43478.14671
136171,109042.6199
136172,51839.67703
136173,109524.5768
136174,115457.0166
136175,50927.88198
136176,122896.0374
136177,107372.1414
136178,114929.3645
136179,115029.553
136180,114929.3645
136181,44738.44571
136182,44392.44389
136183,53763.81245
136184,107946.0207
136185,52321.82495
136186,107738.1682
136187,77474.78647
136188,122668.3088
136189,114353.4994
136190,52573.4138
136191,109740.7493
136192,122896.0374
136193,115243.816
136194,122668.3088
136195,114929.3645
136196,43448.6391
136197,122668.3088
136198,101084.7069
136199,52325.22551
136200,122896.0374
136201,123005.2201
136202,114353.4994
136203,107938.8497
136204,50394.64203
136205,114566.5031
136206,90743.15493
136207,109617.6103
136208,115055.5102
136209,50147.50855
136210,53251.20809
136211,43542.96936
136212,51538.67587
136213,44613.71684
136214,52336.55147
136215,115664.7102
136216,44451.56267
136217,114929.3645
136218,122668.3088
136219,122187.8162
136220,43535.02022
136221,52882.8883
136222,43525.00227
136223,80752.86194
136224,107579.2878
136225,102631.6225
136226,122668.3088
136227,84132.05576
136228,122668.3088
136229,115262.4815
136230,94431.50793
136231,122559.4252
136232,114353.4994
136233,107644.3303
136234,52643.2396
136235,44451.56267
136236,109454.1722
136237,51240.30074
136238,43461.1528
136239,50264.2763
136240,43780.17039
136241,115767.4684
136242,109233.7686
136243,51052.24421
136244,122559.4252
136245,52595.24034
136246,44613.98814
136247,53262.25983
136248,114574.1144
136249,126274.5151
136250,51856.08578
136251,121412.6522
136252,129607.3163
136253,122559.4252
136254,84132.05576
136255,101465.4133
136256,44391.89672
136257,109328.1195
136258,50086.55879
136259,114453.1859
136260,52698.57631
136261,43921.91939
136262,116083.4124
136263,114353.4994
136264,122559.4252
136265,122896.0374
136266,52482.48637
136267,114453.1859
136268,88296.10853
136269,85328.45388
136270,52396.47009
136271,109450.9332
136272,123005.2201
136273,51423.7187
136274,115664.7102
136275,128946.9004
136276,109450.9332
136277,88092.75119
136278,115029.553
136279,109740.7493
136280,107852.0018
136281,122668.3088
136282,128551.1986
136283,122559.4252
136284,53872.81229
136285,52668.95346
136286,128629.0863
136287,114929.3645
136288,114929.3645
136289,51932.02958
136290,50283.87396
136291,114929.3645
136292,129832.2606
136293,114574.1144
136294,90743.15493
136295,122896.0374
136296,110552.0633
136297,51993.53755
136298,114353.4994
136299,51510.66959
136300,122559.4252
136301,114353.4994
136302,77493.56375
136303,109219.5568
136304,121139.6628
136305,115251.4723
136306,51606.43946
136307,122559.4252
136308,51804.84855
136309,115457.0166
136310,107186.8916
136311,122896.0374
136312,109454.1722
136313,51693.84287
136314,91531.3723
136315,129465.1763
136316,52749.72173
136317,94431.50793
136318,80752.86194
136319,123005.2201
136320,52867.27371
136321,51980.9669
136322,84379.34701
136323,115151.0905
136324,108837.9281
136325,109331.3548
136326,114929.3645
136327,109740.7493
136328,109454.1722
136329,115029.553
136330,122896.0374
136331,53107.15685
136332,109328.1195
136333,116994.5504
136334,52095.73297
136335,80752.86194
136336,122668.3088
136337,52669.47662
136338,107738.1682
136339,84132.05576
136340,52788.49028
136341,114929.3645
136342,53046.79027
136343,51512.28502
136344,110346.5233
136345,94521.95278
136346,43441.10049
136347,123005.2201
136348,122896.0374
136349,51104.80646
136350,122559.4252
136351,122668.3088
136352,122455.2313
136353,115664.7102
136354,114353.4994
136355,109454.1722
136356,52766.38167
136357,44614.94978
136358,44360.86669
136359,52845.72635
136360,51420.67831
136361,122559.4252
136362,54704.73515
136363,44508.93382
136364,122668.3088
136365,122668.3088
136366,53059.74374
136367,121101.4441
136368,114666.3753
